accession_id,species,tax_id,class,order,infraorder,family,genus,rep_tax,cat
OK375561.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375562.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375564.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375566.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375567.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375568.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375569.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375570.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375571.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375572.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375573.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375574.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375575.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375576.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375577.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375578.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375579.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375580.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375581.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375582.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375583.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375585.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375586.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375587.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375588.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375591.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375592.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375593.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375594.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375596.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375598.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375599.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375600.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375601.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375602.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375603.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375605.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375607.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375609.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375610.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375612.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375613.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375614.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375615.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375616.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375617.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375618.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375619.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375620.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375621.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375622.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375623.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375625.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375627.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375628.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375629.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375630.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375631.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375632.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375633.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375634.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375635.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375637.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375638.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375642.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375643.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375644.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375645.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375646.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375650.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375651.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375652.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375653.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375654.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375656.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375657.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375658.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375660.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375661.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375663.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375664.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375665.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375666.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375667.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375668.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375669.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375670.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375671.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375672.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375674.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375675.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375676.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375677.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375679.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375680.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375682.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375683.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375686.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375687.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375688.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375690.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375691.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375692.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375693.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375695.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375697.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375698.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375700.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375701.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375702.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375703.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375704.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375705.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375708.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375709.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375710.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375711.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375712.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375713.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375714.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375715.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375716.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375717.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375718.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375719.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375720.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375721.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375723.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375725.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375726.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375727.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375728.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375729.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375730.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375731.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375732.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375733.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375735.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375738.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375739.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375740.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375741.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375742.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375743.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375744.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375745.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375746.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375747.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375748.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375749.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375750.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375751.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375752.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375753.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375754.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375758.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375759.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375761.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375762.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375763.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375765.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375766.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375767.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375768.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375769.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375770.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375771.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375772.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375773.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375775.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375776.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375777.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375778.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375779.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375780.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375781.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375782.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375783.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375785.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375787.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375788.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375789.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375790.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375791.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375792.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375794.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375795.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375796.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375797.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375798.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375799.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375800.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375801.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375803.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375805.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375806.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375807.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375808.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375809.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375810.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375811.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375812.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375813.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375814.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375815.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375816.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375817.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375819.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375820.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375821.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375823.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375824.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375825.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375826.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375828.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375829.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375830.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375831.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375833.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375834.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375835.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375836.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375837.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375838.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375839.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375841.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375842.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375844.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375845.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375849.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375851.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375852.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375853.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375854.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375855.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375856.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375857.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375858.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375859.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375860.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375861.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375864.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375866.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375868.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
OK375871.1,Bos grunniens,30521,Mammalia,Artiodactyla,Pecora,Bovidae,Bos,mammal,vertebrate
