accession_id,species,tax_id,class,order,infraorder,family,genus
KM374626.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374627.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374628.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374631.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374632.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374633.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374634.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374636.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374639.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374640.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374641.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374642.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374644.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374645.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374646.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374647.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374648.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374649.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374650.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374651.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374652.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374653.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374654.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374656.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374657.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374658.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374659.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KM374661.1,Eopsaltria australis,44318,Aves,Passeriformes,NA,Petroicidae,Eopsaltria
KP814012.1,Pelophylax shqipericus,44326,Amphibia,Anura,NA,Ranidae,Pelophylax
FJ236292.1,Zonotrichia leucophrys,44393,Aves,Passeriformes,NA,Passerellidae,Zonotrichia
MN356386.1,Zonotrichia albicollis,44394,Aves,Passeriformes,NA,Passerellidae,Zonotrichia
FJ236290.1,Melospiza melodia,44397,Aves,Passeriformes,NA,Passerellidae,Melospiza
FJ862792.1,Carettochelys insculpta,44489,NA,Testudines,NA,Carettochelyidae,Carettochelys
KJ713173.1,Chelodina longicollis,44491,NA,Testudines,NA,Chelidae,Chelodina
LR215688.1,Chelodina longicollis,44491,NA,Testudines,NA,Chelidae,Chelodina
HQ172157.1,Chelodina rugosa,44492,NA,Testudines,NA,Chelidae,Chelodina
KY705234.1,Chelodina oblonga,44492,NA,Testudines,NA,Chelidae,Chelodina
KY776451.1,Chelodina oblonga,44492,NA,Testudines,NA,Chelidae,Chelodina
LR215672.1,Chelodina oblonga,44492,NA,Testudines,NA,Chelidae,Chelodina
LR215677.1,Chelodina oblonga,44492,NA,Testudines,NA,Chelidae,Chelodina
LR215680.1,Chelodina oblonga,44492,NA,Testudines,NA,Chelidae,Chelodina
HQ172156.1,Chelus fimbriata,44495,NA,Testudines,NA,Chelidae,Chelus
KY776454.1,Elseya dentata,44497,NA,Testudines,NA,Chelidae,Elseya
KY779842.1,Elseya dentata,44497,NA,Testudines,NA,Chelidae,Elseya
KY779844.1,Elseya dentata,44497,NA,Testudines,NA,Chelidae,Elseya
LR215682.1,Elseya dentata,44497,NA,Testudines,NA,Chelidae,Elseya
KC692464.1,Platemys platycephala,44504,NA,Testudines,NA,Chelidae,Platemys
MF359933.1,Podocnemis expansa,44507,NA,Testudines,NA,Podocnemididae,Podocnemis
KY486272.1,Pseudemydura umbrina,44510,NA,Testudines,NA,Chelidae,Pseudemydura
AF039066.1,"Pelomedusa subrufa,",44522,NA,Testudines,NA,Pelomedusidae,Pelomedusa
KY857558.1,Rheodytes leukops,44528,NA,Testudines,NA,Chelidae,Rheodytes
KU736930.1,Elusor macrurus,44530,NA,Testudines,NA,Chelidae,Elusor
KY857551.1,Elusor macrurus,44530,NA,Testudines,NA,Chelidae,Elusor
KM186844.1,Gloydius intermedius,44732,Lepidosauria,Squamata,Serpentes,Viperidae,Gloydius
DQ356936.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
AM919428.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035501.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035502.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035503.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035504.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035505.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035506.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035507.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035508.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035509.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035510.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035511.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035512.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035513.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035514.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035515.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035516.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035517.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035518.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035519.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035520.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035521.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035522.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035523.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035524.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035525.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035526.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035527.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035528.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035529.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035530.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035531.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035532.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035533.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035534.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035535.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035536.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035537.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035538.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035539.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035540.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035541.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035542.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035543.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035544.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035545.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035546.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035547.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035548.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035549.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035550.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035551.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035552.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035553.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035554.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035555.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035556.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035557.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035558.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035559.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035560.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035561.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035562.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
MH035563.1,Boreogadus saida,44932,Actinopteri,Gadiformes,NA,Gadidae,Boreogadus
KP222281.1,Rana sylvatica,45438,Amphibia,Anura,NA,Ranidae,Lithobates
KY070144.1,Tamias canipes,45466,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070149.1,Tamias canipes,45466,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070182.1,Tamias canipes,45466,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070185.1,Tamias canipes,45466,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070186.1,Tamias canipes,45466,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070145.1,Tamias dorsalis,45467,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070159.1,Tamias dorsalis,45467,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070165.1,Tamias dorsalis,45467,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070167.1,Tamias dorsalis,45467,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070173.1,Tamias dorsalis,45467,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070176.1,Tamias dorsalis,45467,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070181.1,Tamias dorsalis,45467,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070183.1,Tamias dorsalis,45467,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070184.1,Tamias dorsalis,45467,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070188.1,Tamias dorsalis,45467,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070191.1,Tamias dorsalis,45467,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070142.1,Tamias quadrivittatus,45469,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070147.1,Tamias quadrivittatus,45469,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070150.1,Tamias quadrivittatus,45469,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070153.1,Tamias quadrivittatus,45469,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070154.1,Tamias quadrivittatus,45469,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070155.1,Tamias quadrivittatus,45469,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070156.1,Tamias quadrivittatus,45469,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070166.1,Tamias quadrivittatus,45469,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070172.1,Tamias quadrivittatus,45469,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070192.1,Tamias quadrivittatus,45469,Mammalia,Rodentia,NA,Sciuridae,Tamias
KY070194.1,Tamias quadrivittatus,45469,Mammalia,Rodentia,NA,Sciuridae,Tamias
MT259076.1,Simosciurus stramineus,45473,Mammalia,Rodentia,NA,Sciuridae,Simosciurus
KY070151.1,Tamias striatus,45474,Mammalia,Rodentia,NA,Sciuridae,Tamias
MT259112.1,Microsciurus flaviventer,45477,Mammalia,Rodentia,NA,Sciuridae,Microsciurus
MT259113.1,Microsciurus flaviventer,45477,Mammalia,Rodentia,NA,Sciuridae,Microsciurus
MT259114.1,Microsciurus flaviventer,45477,Mammalia,Rodentia,NA,Sciuridae,Microsciurus
MT259115.1,Microsciurus flaviventer,45477,Mammalia,Rodentia,NA,Sciuridae,Microsciurus
MT259116.1,Microsciurus flaviventer,45477,Mammalia,Rodentia,NA,Sciuridae,Microsciurus
MT259117.1,Microsciurus flaviventer,45477,Mammalia,Rodentia,NA,Sciuridae,Microsciurus
MT259118.1,Microsciurus flaviventer,45477,Mammalia,Rodentia,NA,Sciuridae,Microsciurus
MT259119.1,Microsciurus flaviventer,45477,Mammalia,Rodentia,NA,Sciuridae,Microsciurus
MT259120.1,Microsciurus flaviventer,45477,Mammalia,Rodentia,NA,Sciuridae,Microsciurus
MT259121.1,Microsciurus flaviventer,45477,Mammalia,Rodentia,NA,Sciuridae,Microsciurus
MT259122.1,Microsciurus flaviventer,45477,Mammalia,Rodentia,NA,Sciuridae,Microsciurus
KP326310.1,Cynomys ludovicianus,45480,Mammalia,Rodentia,NA,Sciuridae,Cynomys
MT765123.1,Cynomys ludovicianus,45480,Mammalia,Rodentia,NA,Sciuridae,Cynomys
JN627422.1,Rana lessonae,45623,Amphibia,Anura,NA,Ranidae,Pelophylax
JN627424.1,Rana esculenta,45623,Amphibia,Anura,NA,Ranidae,Pelophylax
JN627426.1,Rana lessonae,45623,Amphibia,Anura,NA,Ranidae,Pelophylax
MN122883.1,Pelophylax lessonae,45623,Amphibia,Anura,NA,Ranidae,Pelophylax
MN122930.1,Pelophylax lessonae,45623,Amphibia,Anura,NA,Ranidae,Pelophylax
CM021835.1,Stictonetta naevosa,45637,Aves,Anseriformes,NA,Anatidae,Stictonetta
KF684946.1,Tadorna ferruginea,45639,Aves,Anseriformes,NA,Anatidae,Tadorna
MZ367896.1,Canis rufus,45781,Mammalia,Carnivora,NA,Canidae,Canis
MZ367900.1,Canis rufus,45781,Mammalia,Carnivora,NA,Canidae,Canis
MZ367901.1,Canis rufus,45781,Mammalia,Carnivora,NA,Canidae,Canis
MZ367902.1,Canis rufus,45781,Mammalia,Carnivora,NA,Canidae,Canis
MZ367903.1,Canis rufus,45781,Mammalia,Carnivora,NA,Canidae,Canis
MZ367912.1,Canis rufus,45781,Mammalia,Carnivora,NA,Canidae,Canis
MZ367921.1,Canis rufus,45781,Mammalia,Carnivora,NA,Canidae,Canis
MT793780.1,Canis rufus,45781,Mammalia,Carnivora,NA,Canidae,Canis
AP014534.1,Macquaria novemaculeata,45783,Actinopteri,Centrarchiformes,NA,NA,Percalates
MH593382.1,Anthus richardi,45799,Aves,Passeriformes,NA,Motacillidae,Anthus
MT410931.1,Anthus campestris,45800,Aves,Passeriformes,NA,Motacillidae,Anthus
MW442839.1,Anthus cervinus,45805,Aves,Passeriformes,NA,Motacillidae,Anthus
KT736087.1,Motacilla alba,45807,Aves,Passeriformes,NA,Motacillidae,Motacilla
MN356232.1,Motacilla alba,45807,Aves,Passeriformes,NA,Motacillidae,Motacilla
MW929091.1,Motacilla alba,45807,Aves,Passeriformes,NA,Motacillidae,Motacilla
MN873039.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846090.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846091.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846092.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846093.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846094.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846095.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846096.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846097.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846098.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846099.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846100.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846101.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846102.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846103.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846104.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846105.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846106.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846107.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846108.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846109.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846110.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846111.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846112.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846113.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846114.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846115.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846116.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846117.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846118.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846119.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846120.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846121.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846122.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846123.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846124.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846125.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846126.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846127.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846128.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846129.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846130.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846131.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846132.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846133.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846134.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846135.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846136.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846137.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846138.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846139.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846140.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846141.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846142.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846143.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846144.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846145.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846146.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846147.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846148.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846149.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846150.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846151.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846152.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846153.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846154.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846155.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846156.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846157.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846158.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846159.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846160.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846161.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846162.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846163.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846164.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846165.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846166.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW846167.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
MW193888.1,Equus sp.,46122,Mammalia,Perissodactyla,NA,Equidae,Equus
JF339982.1,Steno bredanensis,46167,Mammalia,Artiodactyla,Cetacea,Delphinidae,Steno
JF681038.1,Steno bredanensis,46167,Mammalia,Artiodactyla,Cetacea,Delphinidae,Steno
MH910343.1,Steno bredanensis,46167,Mammalia,Artiodactyla,Cetacea,Delphinidae,Steno
AB073301.1,Coturnix chinensis,46218,Aves,Galliformes,NA,Phasianidae,Excalfactoria
MK848702.1,Morone chrysops,46259,Actinopteri,NA,NA,Moronidae,Morone
KU641485.1,Morone americana,46260,Actinopteri,NA,NA,Moronidae,Morone
AP006790.1,Morone americana,46260,Actinopteri,NA,NA,Moronidae,Morone
MT667241.1,Morone americana,46260,Actinopteri,NA,NA,Moronidae,Morone
MT667246.1,Morone americana,46260,Actinopteri,NA,NA,Moronidae,Morone
KT897595.1,Achalinus rufescens,46276,Lepidosauria,Squamata,Serpentes,Xenodermatidae,Achalinus
AB177879.1,Acrochordus granulatus,46287,Lepidosauria,Squamata,Serpentes,Acrochordidae,Acrochordus
EU728591.1,Hypsiglena torquata,46305,Lepidosauria,Squamata,Serpentes,Dipsadidae,Hypsiglena
KF914213.1,Gorilla beringei,46359,Mammalia,Primates,Simiiformes,Hominidae,Gorilla
KM242275.1,Gorilla beringei,46359,Mammalia,Primates,Simiiformes,Hominidae,Gorilla
KT290948.1,Cervus elaphus,46360,Mammalia,Artiodactyla,Pecora,Cervidae,Cervus
MW074961.1,Aerodramus fuciphagus,46478,Aves,Apodiformes,NA,Apodidae,Aerodramus
MT921258.1,Aerodramus maximus,46481,Aves,Apodiformes,NA,Apodidae,Aerodramus
KF646785.1,Carcharhinus leucas,46612,Chondrichthyes,Carcharhiniformes,NA,Carcharhinidae,Carcharhinus
KJ210595.1,Carcharhinus leucas,46612,Chondrichthyes,Carcharhiniformes,NA,Carcharhinidae,Carcharhinus
AY728223.1,Plethodon elongatus,46761,Amphibia,Caudata,NA,Plethodontidae,Plethodon
AP011425.1,Devario devario,46781,Actinopteri,Cypriniformes,NA,Danionidae,Devario
KP202287.1,Leopardus tigrinus,46842,Mammalia,Carnivora,NA,Felidae,Leopardus
KP202288.1,Leopardus tigrinus,46842,Mammalia,Carnivora,NA,Felidae,Leopardus
